"movieId","tmdbId","title","original_title","overview","release_date","poster_path","backdrop_path","tmdb_vote","vote_count","popularity","dtype","originalLanguage"
"47676","47676","Bodies, Rest & Motion","Bodies, Rest & Motion","Rebelling against his dreary life in a small Arizona town, salesman Nick abandons his girlfriend, Beth, and strikes out onto the highway in search of... something else. Encouraged by her best friend, Carol, Beth reluctantly accepts the romantic attentions of Sid, a local housepainter.","1993-04-09","/46HAxDyb5Xqljse9Ata9ftqOxbK.jpg","/wOkLuQnsdMZCAqc7mzcN2suVf7d.jpg","5.7","34","0.9531","MOVIE","en"
"113739","113739","Ring of Terror","Ring of Terror","A group of medical students undertake some silly and frightening endeavors in order to pledge a fraternity.","1961-06-11","/hVuVppiIntAR5Sf01nWCBinnWHL.jpg","/sCoKZZmtRSCzlcKXFhpQAO4WHE0.jpg","1.7","24","0.4484","MOVIE","en"
"52758","52758","You Only Live Once","You Only Live Once","Based partially on the story of Bonnie and Clyde, Eddie Taylor is an ex-convict who cannot get a break after being released from prison. When he is framed for murder, Taylor is forced to flee with his wife Joan Graham and baby. While escaping prison after being sentenced to death, Taylor becomes a real murderer, condemning himself and Joan to a life of crime and death on the road.","1937-01-23","/v8LSkezS7MvSk88SD6JbPO6VobD.jpg","/uVEayQY6rL1EA0vOe5Gc7I39eHJ.jpg","7.113","191","1.1604","MOVIE","en"
"38171","38171","Anastasia","Anastasia","Russian exiles in Paris plot to collect ten million pounds from the Bank of England by grooming a destitute, suicidal girl to pose as heir to the Russian throne. While Bounin is coaching her, he comes to believe that she is really Anastasia. In the end, the Empress must decide her claim.","1956-12-13","/26wHOXNt4XNn2lYT8i8pWx1JOP0.jpg","/4hjnRpLFFgIE76xb6mUc9PMVHaH.jpg","6.8","182","1.4538","MOVIE","en"
"61225","61225","The Babe","The Babe","A chronicle of Babe Ruth's phenomenal story--from his hard knock beginnings at a Baltimore orphanage, to his meteoric rise to baseball superstardom and his poignant retirement from the game. His amazing career included seven American League pennants, four World Series championships, two tempestuous marriages and a wild lifestyle that earned him numerous suspensions.","1992-04-17","/lso2f5jbglHtGke2A8NwRkcfxF6.jpg","/wK0dvEaqW7F85BaswQkgaYzFGFj.jpg","5.6","166","1.5753","MOVIE","en"
"18722","18722","Mr. Baseball","Mr. Baseball","Jack Elliot, a one-time MVP for the New York Yankees is now on the down side of his baseball career. With a falling batting average, does he have one good year left and can the manager of the Chunichi Dragons, a Japanese Central baseball league find it in him?","1992-10-01","/w5YDGiPGuhVyQOwG1E4tBiBkf6T.jpg","/wTuHiUsWX83tPB2UHmhXyDh72eN.jpg","5.784","141","1.6878","MOVIE","en"
"33454","33454","Scaramouche","Scaramouche","In 18th-century France, a young man masquerades as an actor to avenge his friend's murder.","1952-05-08","/yALSC7jqOsmMtfSPp6ThCuNGjiR.jpg","/4zbPTEwdbw2Gb7bkTqi5ahiebUY.jpg","7.025","100","1.8357","MOVIE","en"
"19753","19753","Start the Revolution Without Me","Start the Revolution Without Me","Two sets of identical twins are accidentally switched at birth. One pair, Phillipe and Pierre DeSisi, are aristocratic and haughty, while the other, Charles and Claude Coupé, are poor and dim-witted. On the eve of the French Revolution, both sets find themselves entangled in palace intrigue.","1970-02-04","/z4gspFa639yUWLSyefP5yCxKgRi.jpg","/m1HcFJgs2XuHhPrWsEQMniH8jcO.jpg","5.9","44","1.1477","MOVIE","en"
"11482","11482","The Tenant","Le locataire","A quiet and inconspicuous man rents an apartment in Paris where he finds himself drawn into a rabbit hole of dangerous paranoia.","1976-05-26","/4Qhzb1ICFMqE3isWoln497qSH7n.jpg","/gozyN9gvfDaflF4sfuhFESaFAxG.jpg","7.609","1221","2.0875","MOVIE","fr"
"6949","6949","What's Up, Doc?","What's Up, Doc?","The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.","1972-03-09","/d5WwZxneeAH2Kj2SeDV6oUY2oW0.jpg","/lDeH6UkNGX2UcaOKTJ5SHtmNwbD.jpg","7.4","442","1.9982","MOVIE","en"
"1927","1927","Hulk","Hulk","Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.","2003-06-19","/UllIft2jLSBaay3zQyMV4GNdfy.jpg","/8vQBXqDbb30qNpBcNYwTesSg75.jpg","5.579","6208","7.172","MOVIE","en"
"10327","10327","Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde","Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.","2003-07-02","/4kC0UGTuJgFnlZq2ZM6OiY7nuY8.jpg","/jmf9dLoKVDDwEB2cb0OJ9fEGbHy.jpg","5.7","1725","3.5218","MOVIE","en"
"14411","14411","Sinbad: Legend of the Seven Seas","Sinbad: Legend of the Seven Seas","The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.","2003-07-02","/yiW2L1fDiBT7AeWXrykhTNtPrr8.jpg","/j8isWEPL3PmmVh8ap3jm75qVF4p.jpg","6.999","2169","2.9837","MOVIE","en"
"296","296","Terminator 3: Rise of the Machines","Terminator 3: Rise of the Machines","It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.","2003-07-02","/nvsoLAclNfpyJSp73TiGKwZoqJW.jpg","/kbXMOnz2RhTSAbLtHX5hy5AXtwv.jpg","6.183","7156","7.1202","MOVIE","en"
"302","302","Swimming Pool","Swimming Pool","A British crime novelist travels to her publisher's upmarket summer house in Southern France to seek solitude in order to work on her next book. However, the unexpected arrival of the publisher's daughter induces complications and a subsequent crime.","2003-05-21","/10xMAznUxI0LZPYyPxA9WjJsThr.jpg","/q0kZOxL6OMSeDlT6SRNKCJYStlF.jpg","6.488","782","2.4443","MOVIE","en"
"22","22","Pirates of the Caribbean: The Curse of the Black Pearl","Pirates of the Caribbean: The Curse of the Black Pearl","When wily Captain Barbossa steals Jack Sparrow's ship and kidnaps the governor's beautiful daughter, Elizabeth, her childhood friend Will Turner joins forces with Jack to save her and recapture Jack's ship, the Black Pearl.","2003-07-09","/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg","/uRNgkJSkNBFbbn9fPsEjDIy8Sh3.jpg","7.82","22022","18.1092","MOVIE","en"
"8698","8698","The League of Extraordinary Gentlemen","The League of Extraordinary Gentlemen","To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.","2003-07-11","/kdAuVFP63XXxnb983ry2pLCKd9S.jpg","/n3VpgjdOB1DkHSUe1DbFzV8ncpJ.jpg","6.0","4301","4.042","MOVIE","en"
"554","554","The Cuckoo","Кукушка","September of 1944, a few days before Finland went out of the Second World War. A chained to a rock Finnish sniper-kamikadze Veikko managed to set himself free. Ivan, a captain of the Soviet Army, arrested by the Front Secret Police 'Smersh', has a narrow escape. They are soldiers of the two enemy armies. A Lapp woman Anni gives a shelter to both of them at her farm. For Anni they are not enemies, but just men.","2002-09-12","/g0bVxxdeAkDwzLoJq7o8ehQZWa6.jpg","/fvpvcIY2yYYO8FKc3IGfwrNSzMH.jpg","7.1","116","1.1129","MOVIE","ru"
"17920","17920","I Capture the Castle","I Capture the Castle","In 1930s England, 17-year-old Cassandra Mortmain and her eccentric family struggle to survive in a decaying English castle.","2003-05-09","/fGV45q9gyysfp9SdoqrrReVxC9a.jpg","/5fzp2qAtmSdKWPk5YaeZ3WyBDcx.jpg","6.7","97","1.1398","MOVIE","en"
"32235","32235","Northfork","Northfork","The year is 1955, and a great flood is coming to Northfork, Montana. A new hydroelectric dam is about to be installed in the mountains above the town, ready to submerge the valley in the name of progress. It is the responsibility of a six-man Evacuation Committee to relocate the townsfolk to higher ground. Most have duly departed, but a few stubborn stragglers remain – among them a priest caring for a sickly orphan, a boy whose fevered visions are leading him to believe he is a member of a roaming band of lost angels desperately searching for a way home.","2003-07-11","/jb3qheP75UgVibpnfubotrBDY5v.jpg","/2u8uQchpm5zUIwax4XdWqZF6DNY.jpg","5.9","80","1.5473","MOVIE","en"
"8961","8961","Bad Boys II","Bad Boys II","Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.","2003-07-18","/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg","/gxSVZCUlDd8upT1G2wdrUdz2hxG.jpg","6.656","5863","10.6781","MOVIE","en"
"17403","17403","How to Deal","How to Deal","For teenager Halley, love seems like an alien concept. Her mother is divorcing her father, who is dating a younger woman Halley can't stand. Her sister is about to get married and doesn't realize that her fiancé is not the man of her dreams. And her best friend has fallen madly in love for the first time, leaving Halley to feel even more alone. But, when she meets edgy Macon, she learns what love is really all about.","2003-07-18","/pD87iTm4MP7JNcxIUssAbpri8nF.jpg","/38SJ5HR1EyvpbTWLRxmPrY469UU.jpg","5.4","159","1.4321","MOVIE","en"
"9486","9486","Johnny English","Johnny English","A lowly pencil pusher working for MI7, Johnny English is suddenly promoted to super spy after Agent One is assassinated and every other agent is blown up at his funeral. When a billionaire entrepreneur sponsors the exhibition of the Crown Jewels—and the valuable gems disappear on the opening night and on English's watch—the newly-designated agent must jump into action to find the thief and recover the missing gems.","2003-03-14","/mmzW88tnkB2MnOV3Un2F9IUxSnZ.jpg","/gtDuUEprJkTIrzcO2vFsXgdkJ0R.jpg","6.294","3739","4.2061","MOVIE","en"
"20439","20439","The Anarchist Cookbook","The Anarchist Cookbook","A movie about a young honors student-turned-anarchist, Puck, and his group of anarchist friends living peacefully in a Dallas commune until a nihilist, Johnny Black, appears with The Anarchist Cookbook and completely destroys their way of life.","2002-07-18","/q9BwYsUoLP6rdEY5dU0nWQKOmj5.jpg","","4.8","20","0.9108","MOVIE","en"
"3472","3472","Dirty Pretty Things","Dirty Pretty Things","An undocumented immigrant finds a human heart in one of the toilets of the west London hotel where he works with other undocumented immigrants.","2002-09-05","/nWpXOqB1STDq8ji3rQawcg1fGS9.jpg","/4Q28PE1ZlRBMZqRluoVkP3NN7eO.jpg","6.9","483","1.9813","MOVIE","en"
"35265","35265","The Embalmer","L'imbalsamatore","Peppino, a diminutive taxidermist with a reputation for sleaziness, meets Valerio, a handsome if artless much younger man fascinated by the trade. Peppino offers him a large salary to be his assistant—the job burgeoning into a budding friendship he mistakes for something more. When Valerio gets a girlfriend, their fledgling romance will be threatened by an insanely jealous third wheel.","2002-09-06","/pT9Maaop1epDYWiXEO11NcuR25R.jpg","/umlLMR5eUvkGKjRit3VJNAjjEed.jpg","7.2","251","1.4668","MOVIE","it"
"25921","25921","Garage Days","Garage Days","The story of a young Sydney band trying to get a foothold in the competitive world of rock n' roll. After the band's first gig is a colossal failure, the lead singer takes it upon himself to go out and pursue the most successful rock manager in the country. Meanwhile, the other members of the band continue to deal with the kind of everyday life issues that can ultimately tear a band apart. It may be the dawn of a new millennium, but it's still a long way to the top if you want to rock n' roll.","2002-10-03","/yiV5J3bv6fIugG6oloeLCqSzHuF.jpg","/lSrqv7ZlPgEaBHntKoRVtfqfO6p.jpg","5.4","35","0.6746","MOVIE","en"
"68927","68927","Born to Be Wild","Born to Be Wild","Rick Heller is a juvenile delinquent who keeps getting himself into trouble. To keep him out of trouble his mother puts him to work cleaning the cage of a gorilla named Katie which she is teaching to communicate through the use of sign language. When the owner of the gorilla takes her back to become a flea market freak Rick takes it upon himself to break Katie out and take her on an adventurous journey to get her out of the country.","1995-03-31","/k886xdc3tQLq5X4p5sWPMOot96C.jpg","/9mq2wFxGAGR1ZokFdPXToRuVmd7.jpg","5.3","43","1.2663","MOVIE","en"
"11894","11894","Curly Sue","Curly Sue","Bill is a penniless drifter who scams strangers out of just enough money to feed himself and his partner in crime, an orphan girl known as Curly Sue. Bill and Curly Sue target Grey, a yuppie lawyer, but their con takes an unexpected turn when the successful woman begins to like the ramshackle duo. But there's one problem—Grey's jealous, conniving boyfriend, Walker.","1991-10-25","/cndkzlP5frVWxng5HLd4JvA2g2y.jpg","/q0pAwUqY52QXdvQx1S8j530lPFZ.jpg","6.387","567","2.0319","MOVIE","en"
"20726","20726","Little Giants","Little Giants","When Danny O'Shea's daughter is cut from the Peewee football team just for being a girl, he decides to form his own team, composed of other ragtag players who were also cut. Can his team really learn enough to beat the elite team, coached by his brother, a former pro player?","1994-10-14","/AkfXNOeKgJSOD08StGd0599auiZ.jpg","/gl58xoX8NK95vIgtIMCsKsd2its.jpg","6.484","465","2.3034","MOVIE","en"
"24558","24558","Loose Cannons","Loose Cannons","Mac, the two-fisted, savvy cop finds that he's being saddled with a new partner, a known burnout, to work with him on a new and difficult case. The new partner is Ellis, an amazing detective, one who puts Sherlock Holmes to shame with his lightning-fast deductions. But he keeps assuming the personalities of entire casts of Television shows. This can be a problem when people begin shooting at them.","1990-02-09","/ezzfFY9S8r4PkhXLqw9x7gAaStd.jpg","/hrHqIhT6epCWOsoAouRqOoZqNEe.jpg","5.0","113","1.3927","MOVIE","en"
"12649","12649","The Mouse That Roared","The Mouse That Roared","The Duchy of Grand Fenwick decides that the only way to get out of their economic woes is to declare war on the United States, lose and accept foreign aid. They send an invasion force (in chain mail, armed with bows and arrows) to New York and they arrive during a nuclear drill that has cleared the streets.","1959-07-17","/dHSIXGVmLHsPeWdfyVe8J1eZCFS.jpg","/l6EvqBOrU2fitXyodw4mINFWQSg.jpg","6.3","132","1.2864","MOVIE","en"
"24356","24356","Masked and Anonymous","Masked and Anonymous","A nation wracked with civil war and social unrest anticipates a giant charity concert, organized by deceptive promoter Uncle Sweetheart, who plans on raking in huge sums for himself from the event. Headlining is legendary musician Jack Fate, whose prison time is cut short with Sweetheart's help. Meanwhile, journalist Tom Friend investigates the corrupt concert and sets out to unmask the truth to the public.","2003-07-25","/zKxB2Ivm1717Hbnuvvy2lONC4R1.jpg","/9zoo6uzFiewyzQxW9SXcE1ErM23.jpg","5.1","57","1.1713","MOVIE","en"
"1996","1996","Lara Croft: Tomb Raider - The Cradle of Life","Lara Croft: Tomb Raider - The Cradle of Life","Off the coast of the volcanic island of Santorini, the intrepid archaeologist Lara Croft makes the unexpected discovery of a pulsating golden orb able to guide its holder to the mythical Pandora's Box. As the legendary artifact contains ancient mysteries of unfathomable power - said to contain one of the deadliest plagues on Earth, Lara is tasked by MI6 to make sure it doesn't fall into the wrong hands. With the aid of former Marine turned mercenary Terry Sheridan, she travels the world in pursuit of the precious item in a race against time; she must beat the unscrupulous Nobel Prize-winning scientist turned bioterrorist, Jonathan Reiss, to it.","2003-07-21","/ylIEGeAr2ygSClK4FDj9mi2Ah22.jpg","/lyCPWvJJSLgUo62USdnvqOVJfGi.jpg","5.757","4467","3.1867","MOVIE","en"
"4464","4464","Seabiscuit","Seabiscuit","True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.","2003-07-22","/5m7NfZvxYsSm2YBCJ2VPQf8ziKr.jpg","/9mxDXwoNLLX1SOeq2uiqEfGg4sN.jpg","7.069","922","3.0509","MOVIE","en"
"12279","12279","Spy Kids 3-D: Game Over","Spy Kids 3-D: Game Over","Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.","2003-07-25","/buA8dN4zLNr0dYBeKfHfMnEfdLE.jpg","/bmuTrxbPcr1nKCsV5YWWJi73PGR.jpg","5.141","2347","3.3384","MOVIE","en"
"9104","9104","Buffalo Soldiers","Buffalo Soldiers","A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.","2002-10-31","/qNl4T8xxC0xDeX8JFJVCBzH4Kg8.jpg","/7Pw5NOv7aUtmHyh1yASEldOlAz0.jpg","6.3","345","1.5499","MOVIE","en"
"33339","33339","Camp","Camp","Misfits in their lives back home, a group of young people live it up at musical-theater camp. While the sports counselor is completely ignored, the kids' spend all their time in rehearsal for a grueling schedule that involves a new show every two weeks. Several personal stories come to the fore.","2003-09-05","/7aOOZisCXvI26i7wgMqBaWQxTY3.jpg","/1DamXq2CtwO0uwM8bPjtZMI6uYl.jpg","5.5","89","1.607","MOVIE","en"
"54580","54580","Mondays in the Sun","Los lunes al sol","After the closure of their shipyard in Northern Spain, a few former workers: Santa, José, Lino, Amador, Sergei and Reina keep in touch. They meet mainly at a bar owned by their former colleague Rico. Santa is the most superficially confident and unofficial leader of the group. A court case hangs over him relating to a shipyard lamp he smashed during a protest against the closure. José is bitter that his wife, Ana, is employed when he is not.","2002-09-27","/4BlI5weSiYUU1YnjqdaPLnOzc3Z.jpg","/epTYWHgVYkDCMJnEMthaASNk1Hl.jpg","7.226","248","1.0268","MOVIE","es"
"4613","4613","Scorched","Scorched","Three mischievous employees of a bank in a small deserted town all make plans to rob it at the same time, however none of them knows about the others.","2003-05-17","/bIBHeN4GkkNx0TBSiqGdqLSf4fd.jpg","/4ZaLVGIDmRa8LA0PCfdWkahbfmD.jpg","5.5","130","1.9164","MOVIE","en"
"12530","12530","Avanti!","Avanti!","A successful businessman travels to Italy to arrange for the return of his tycoon father's body, only to learn that dear old dad died with his longtime mistress.","1972-12-17","/dxhQzsBIjWMRu7rqprX4I2WzyEo.jpg","/fKAM7iaJ16VjavKWa4TMdAu2ti5.jpg","6.9","262","1.6726","MOVIE","en"
"45096","45096","Eve of Destruction","Eve of Destruction","Eve is a military robot made to look exactly like her creator, Dr. Eve Simmons. When she is damaged during a bank robbery, the robot becomes an unstoppable killing machine. Colonel Jim McQuade is assigned to stop the robot and with the help from Dr. Simmons they have to predict where she will go next.","1991-01-18","/lssgv86oGv5zMvfRV0bxcZN9Yuk.jpg","/344zsxo6PaXZ1WNMIhhgEDPWyi0.jpg","4.6","59","0.8068","MOVIE","en"
"24993","24993","Kickboxer 2: The Road Back","Kickboxer 2: The Road Back","In this rousing sequel to Kickboxer, Tong Po broods about his defeat at the hands of Kurt Sloan. Po and his managers resort to drastic measures to goad Kurt's brother into the ring for a rematch.","1991-01-30","/pNvuLT77H9eSStoqmB7EMLdlffv.jpg","/7pgWbror7QscZu4YLU5ZKUWffAQ.jpg","5.5","199","1.3715","MOVIE","en"
"53021","53021","Kiss Me, Stupid","Kiss Me, Stupid","While traveling home from Vegas, an amorous lounge singer named Dino gets conned by a local mechanic/songwriter into staying in town for the night. The mechanic's songwriting partner, Orville, offers Dino his home for overnight lodging and enlists a local waitress/call girl to pose as his wife in order to placate Dino's urges.","1964-12-22","/sbMILWDfzwQI8ZBIn42zGNU4xqg.jpg","/nu7UcOrHkshgQOPOYbuxANW9FM8.jpg","7.0","210","1.048","MOVIE","en"
"430","430","One, Two, Three","One, Two, Three","In Cold War-era West Berlin, American Coca-Cola executive C.R. 'Mac' MacNamara is tasked with playing babysitter to his boss' spoiled 17-year-old daughter Scarlett, who proves more difficult than anticipated when she reveals that she is pregnant by a Communist.","1961-12-15","/yWQE227ub1frfnjP5HZy0wLF0wu.jpg","/4safDVSZx7a4I1TQoSyz6E1agzM.jpg","7.5","414","2.1744","MOVIE","en"
"5185","5185","The Private Life of Sherlock Holmes","The Private Life of Sherlock Holmes","When a bored Sherlock eagerly takes the case of Gabrielle Valladon following an attempt on her life, the search for her missing husband leads to Loch Ness and the legendary monster.","1970-10-29","/vQSYu0DXkqTOEfWF21AzaqXxYCZ.jpg","/9FxGJdhpvDjb0qvhEjNFT3a1r4L.jpg","6.8","324","1.1456","MOVIE","en"
"10553","10553","Remo Williams: The Adventure Begins","Remo Williams: The Adventure Begins","Tough Brooklyn street cop Sam Makin is unwillingly recruited as an assassin for a secret United States organization known as CURE, who fake his death and give him a new identity: Remo Williams. With his appearance surgically altered, Williams is trained to be a human killing machine by his aged, derisive and impassive Korean martial arts master Chiun.","1985-10-11","/it52uz6io8cA6WGzWxSbn9jgRlu.jpg","/eunBATE0s5ZXNRhqWbM2Jjj1O1k.jpg","6.3","277","1.4538","MOVIE","en"
"21512","21512","The Blood of Heroes","The Blood of Heroes","Set in a futuristic world where the only sport that has survived in a wasted society is the brutal game known as jugging. Sallow, the leader of a rag-tag team, has played in the main Leagues before, but was cast out because of indiscretions with a lady. Now joined by a talented newcomer, Kidda, an ambitious young peasant girl, he and his team find they have one last chance for glory.","1989-10-19","/ykdEyq2GCKRr8TsUBuVkRWuWkLj.jpg","/4SHACXdVAxg464kuRuqxurDAUl5.jpg","5.8","153","1.4175","MOVIE","en"
"21449","21449","What's Up, Tiger Lily?","What's Up, Tiger Lily?","In comic Woody Allen's film debut, he took the Japanese action film ""International Secret Police: Key of Keys"" and re-dubbed it, changing the plot to make it revolve around a secret egg salad recipe.","1966-11-02","/z3ABDEfhLqX09nXgp6ilKW44jAB.jpg","/tKZMG0k7lr9UUCLbI5EEnzMf8Dy.jpg","5.352","203","1.3265","MOVIE","en"
"8273","8273","American Wedding","American Wedding","With high school a distant memory, Jim and Michelle are getting married — and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle — prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.","2003-08-01","/pCO3lJv2PzPkJty29APxCVSjyoE.jpg","/qW703anWHFXulRTKWOckAg9i70K.jpg","6.219","4335","4.6151","MOVIE","en"
"8046","8046","Gigli","Gigli","Gigli is ordered to kidnap the psychologically challenged younger brother of a powerful federal prosecutor. When plans go awry, Gigli's boss sends in Ricki, a gorgeous free-spirited female gangster who has her own set of orders to assist with the kidnapping. But Gigli begins falling for the decidedly unavailable Ricki, which could be a hazard to his occupation.","2003-08-01","/qOhAK3WDqdeVTIE59loXvEGU7Lu.jpg","/ciIVYsDU4F4nCfrE6j6d1kCfStU.jpg","4.0","489","1.7629","MOVIE","en"
"50350","50350","And Now... Ladies and Gentlemen...","And Now... Ladies and Gentlemen...","A jazz singer and a British jewel thief are brought together by their mutual desire to forget the past.","2002-05-29","/qYq5muglnhTj7VjGAklqayGTvN8.jpg","/uvy4fjdABjA45W2TFo37bDWk27C.jpg","5.7","32","0.6557","MOVIE","en"
"8094","8094","The Magdalene Sisters","The Magdalene Sisters","Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.","2002-08-30","/akOnyPsfzcDvCwP3lzY35i2NIha.jpg","/teMi2HuGuWOmBL599u7dg1xtD1Q.jpg","7.424","452","1.4016","MOVIE","en"
"26195","26195","The Secret Lives of Dentists","The Secret Lives of Dentists","An introspective dentist's suspicions about his wife's infidelity stresses his mental well being and family life to the breaking point.","2002-09-09","/aIUL0GeTgKdOnAq1hly19vjjRQt.jpg","/7bHjjd5ZtrhuK4CfpHeOD0d3LVx.jpg","5.7","37","1.0662","MOVIE","en"
"10330","10330","Freaky Friday","Freaky Friday","Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.","2003-08-05","/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg","/aH4MrSu8fwjRiEMGfdRwpsYu2PW.jpg","6.577","4222","4.4422","MOVIE","en"
"9257","9257","S.W.A.T.","S.W.A.T.","Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.","2003-08-08","/bon63yPVIgUFLP2653Dg9GCOJLJ.jpg","/dfSAFTqNLfB3YAs9Ppy13EUaNYI.jpg","6.154","2669","3.9783","MOVIE","en"
"9499","9499","Le Divorce","Le Divorce","While visiting her sister in Paris, a young woman finds romance and learns her brother-in-law is a philanderer.","2003-08-08","/ucBJrWKCJ1naTylSFN8jpaEqwwe.jpg","/w2UHBWTJux7bWSi44mMS21tPhGT.jpg","4.9","161","1.5341","MOVIE","en"
"17180","17180","The Princess Blade","修羅雪姫","Raised by assassins, Yuki is the last of the Takemikazuchi royal bloodline. A deadly weapon in her own right, she learns the gruesome truth about the death of her beloved mother and joins forces with a mysterious rebel leader.","2001-12-15","/qZNxgBOfi6SaAevgYkkeW68vqZK.jpg","/qpI3S8hytJzzp5tuLv1t6b7fZ67.jpg","5.6","34","2.6398","MOVIE","ja"
"15292","15292","Step Into Liquid","Step Into Liquid","No special effects. No stuntmen. No stereotypes. No other feeling comes close. Surfers and secret spots from around the world are profiled in this documentary.","2003-08-05","/gF352z3G8wnk5GDKzn7RcIDstwh.jpg","/1ne50VwTD1FYVa9Nvj2Q9MsDgbs.jpg","7.2","37","0.444","MOVIE","en"
"41206","41206","A Double Life","A Double Life","A Shakespearian actor starring as Othello opposite his wife finds the character's jealous rage taking over his mind off-stage.","1947-12-25","/rYa7JZN5PnpxXpR4oXAcefP9YXa.jpg","/r9xIDDGz1AsKkPWiFGCTmFlVkWN.jpg","6.3","81","1.0447","MOVIE","en"
"33954","33954","The Hawks and the Sparrows","Uccellacci e uccellini","A man and his son take an allegorical stroll through life with a talking bird that spouts social and political philosophy.","1966-05-04","/aQiV5CX94SDMGucAIZ8act7VdL1.jpg","/sS0P6Kzfb95vopsqXdlNUgvkZQV.jpg","7.2","362","0.708","MOVIE","it"
"24192","24192","The Gospel According to St. Matthew","Il vangelo secondo Matteo","Along a rocky, barren coastline, Jesus begins teaching, primarily using parables. He attracts disciples; he's stern, brusque, and demanding. His parables often take on the powers that be, so he and his teachings come to the attention of the Pharisees, the chief priests, and elders. They conspire to have him arrested, beaten, tried, and crucified, just as he prophesied to his followers.","1965-03-03","/oifi2CQkKbb6Y2x6J5K6CjaKab9.jpg","/iz7xP1INmMTAfRKaToWVmXrrE1P.jpg","7.4","405","1.2841","MOVIE","it"
"833","833","Umberto D.","Umberto D.","When elderly pensioner Umberto Domenico Ferrari returns to his boarding house from a protest calling for a hike in old-age pensions, his landlady demands her 15,000-lire rent by the end of the month or he and his small dog will be turned out onto the street. Unable to get the money in time, Umberto fakes illness to get sent to a hospital, giving his beloved dog to the landlady's pregnant and abandoned maid for temporary safekeeping.","1952-01-20","/5I7SYsNQmZRZpQ2MAarIQYU9vaX.jpg","/oHL7gjqFgxHiwm45hqj4Xou9Odg.jpg","7.883","729","1.3558","MOVIE","it"
"26755","26755","Brother's Keeper","Brother's Keeper","This documentary by Joe Berlinger and Bruce Sinofsky details the murder trial of Delbert Ward. Delbert was a member of a family of four elderly brothers, working as semi-literate farmers and living together in isolation from the rest of society until William's death.","1992-09-09","/AjumCYR6VPXGDKlYekGkx5jMdfi.jpg","/uwtXXJc7T8hGC4T8U80OqsYKmAf.jpg","7.0","56","0.4007","MOVIE","en"
"3101","3101","I Love You to Death","I Love You to Death","Joey Boca is the owner of a pizza parlour, and has been married to Rosalie for years. When Rosalie discovers that Joey is a womanizer and has been cheating on her for a long time, she goes to extreme lengths to punish him.","1990-04-06","/8LdWJLUfEa5JeUJ7SljJQMIJikZ.jpg","/hKPLCtaCS0Sp4qHGFgSK9yiIBOh.jpg","6.39","283","1.2901","MOVIE","en"
"6466","6466","Freddy vs. Jason","Freddy vs. Jason","Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.","2003-08-15","/f9ZASRUfl8Jlco7rgRx3ujPR0P7.jpg","/hCAOQTMRop2fHjsl8n7yNwpkMJn.jpg","6.1","2795","4.6884","MOVIE","en"
