media_content_id,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage,cast,director
168530,168530,Ride Along,Ride Along,"For the past two years, high-school security guard Ben has been trying to show decorated APD detective James that he's more than just a video-game junkie who's unworthy of James' sister, Angela. When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela. Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.",2014-01-07,/qrt65VVaP5DEEBZgB5XYctA82Qv.jpg,/b7FwWsTgJ1lDcwvjnqu4uNqFdCd.jpg,6.253,2393,2.7805,MOVIE,en,"Ice Cube, Kevin Hart, John Leguizamo, Bruce McGill, Tika Sumpter",Tim Story
137094,137094,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",2014-01-15,/m7HcLUodrD4lM4s0Hui1tzO2pjO.jpg,/6KaCzcVKsdxlsTIq35xAix5U3Nb.jpg,6.121,3047,4.7025,MOVIE,en,"Chris Pine, Keira Knightley, Kevin Costner, Kenneth Branagh, Lenn Kudrjawizki",Kenneth Branagh
157350,157350,Divergent,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",2014-03-14,/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg,/bgkFOoXEQMRjKkCvgoj7smdGbuh.jpg,6.906,13378,8.6725,MOVIE,en,"Shailene Woodley, Theo James, Zoë Kravitz, Miles Teller, Jai Courtney",Neil Burger
6418,6418,Hotel Chevalier,Hotel Chevalier,"In a Paris hotel room, Jack Whitman lies on a bed. His phone rings; it's a woman on her way to see him, a surprise. She arrives and the complications of their relationship emerge in bits and pieces. Will they make love? Is their relationship over? (A prequel to The Darjeeling Limited, 2007.)",2007-10-26,/fiWLuGIUAcJtu2hs7KlcZ0O2Ix3.jpg,/kvlXOT8snP7qplRpkOSAZahH5UB.jpg,6.9,898,1.2771,MOVIE,en,"Jason Schwartzman, Natalie Portman, Waris Ahluwalia, Michel Castejon",Wes Anderson
126319,126319,Ernest & Celestine,Ernest et Célestine,"Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",2012-12-12,/iJPbRASktYW0I009Ktc2zUE6Fvg.jpg,/1yQpY4UCaGEirYq9EqTrDvZ24KQ.jpg,7.7,673,1.6156,MOVIE,fr,"Anne-Marie Loop, Lambert Wilson, Pauline Brunner, Patrice Melennec, Brigitte Virtudes","Stéphane Aubier, Vincent Patar, Benjamin Renner"
137968,137968,Drift,Drift,"In the 70s two brothers battle killer waves, conservative society and ruthless bikers to kick-start the modern surf industry.",2013-05-02,/wAQsxWn82CXsFxrItzzSfYJdSd3.jpg,/7YbgPC2uuWG7ATMTqTdFQ5QI9LX.jpg,5.8,142,3.5784,MOVIE,en,"Sam Worthington, Myles Pollard, Xavier Samuel, Lesley-Ann Brandt, Sean Keenan","Morgan O'Neill, Ben Nott"
100241,100241,"I, Frankenstein","I, Frankenstein","200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",2014-01-22,/a53tIl4k20zCZCNyq73kiXkwWkl.jpg,/9ywnF6JCB7RqmZ5OPzoe67LfTv2.jpg,5.376,2042,3.1678,MOVIE,en,"Aaron Eckhart, Yvonne Strahovski, Bill Nighy, Jai Courtney, Miranda Otto",Stuart Beattie
157099,157099,Better Living Through Chemistry,Better Living Through Chemistry,"A straight-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy wife customer who takes him on a joyride involving sex, drugs and possibly murder.",2014-03-14,/9PpwTNDsXnuGHcwBdpgybVSwsFN.jpg,/qnx8XZfvCNhRZCWThq2UW2BV5Gb.jpg,5.917,313,1.0763,MOVIE,en,"Sam Rockwell, Michelle Monaghan, Olivia Wilde, Jane Fonda, Ray Liotta","David Posamentier, Geoff Moore"
110414,110414,Helikopterpiloterna,Helikopterpiloterna,,2020-08-31,/zHMBmp2gjTvOAFemObaphgt2qns.jpg,/aKqVsi0O7gzsIe8q0wfLijdL6TC.jpg,0.0,0,0.1177,SERIES,sv,,
181886,181886,Enemy,Enemy,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,2014-03-14,/vf40tyDRKZsBmaLsYeopzfFLzLx.jpg,/deYWtXTc56YdXyIuuMuA8dvBY16.jpg,6.8,6359,5.8216,MOVIE,en,"Jake Gyllenhaal, Mélanie Laurent, Sarah Gadon, Isabella Rossellini, Joshua Peace",Denis Villeneuve
15359,15359,Wonder Woman,Wonder Woman,"On the mystical island of Themyscira, a proud and fierce warrior race of Amazons have raised a daughter of untold beauty, grace and strength: Princess Diana. When an Army fighter pilot, Steve Trevor, crash-lands on the island, the rebellious and headstrong Diana defies Amazonian law by accompanying Trevor back to civilization.",2009-03-03,/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,/bbkIwWJ6OjgppRFWvITlwXqmr8z.jpg,7.18,606,2.3145,MOVIE,en,"Keri Russell, Nathan Fillion, Alfred Molina, Rosario Dawson, Marg Helgenberger",Lauren Montgomery
152760,152760,The Monuments Men,The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",2014-01-24,/wiWAg4mKV2S4vImPxsPRIdj2R2B.jpg,/vsLrBh3MALRGRB1pMErDQQz3l3c.jpg,6.059,3784,4.3292,MOVIE,en,"George Clooney, Matt Damon, Bill Murray, John Goodman, Cate Blanchett",George Clooney
137106,137106,The Lego Movie,The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",2014-02-06,/lbctonEnewCYZ4FYoTZhs8cidAl.jpg,/6gI1dAkOaUQ6659OdRPsTLlsem5.jpg,7.422,8378,9.5187,MOVIE,en,"Chris Pratt, Elizabeth Banks, Will Ferrell, Morgan Freeman, Will Arnett","Phil Lord, Christopher Miller"
97020,97020,RoboCop,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",2014-01-30,/gM5ql3BKYmHG3WtZ0buKXN7xY8O.jpg,/hTDAWiohFTwJaKNcCNlsKs64bip.jpg,5.886,5805,5.4968,MOVIE,en,"Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish, Jackie Earle Haley",José Padilha
209247,209247,The Art of the Steal,The Art of the Steal,"Crunch Calhoun, a third-rate motorcycle daredevil and part-time art thief, teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch — he's keen to rewrite some chapters of his own past as well.",2013-09-20,/4R6ojBfyO8fj3WszLE9rog5qR4W.jpg,/z0cmMOqQLPy8WLw8Tdqmlyzljp6.jpg,6.179,606,1.6286,MOVIE,en,"Kurt Russell, Matt Dillon, Jay Baruchel, Kenneth Welsh, Chris Diamantopoulos",Jonathan Sobol
249397,249397,Nymphomaniac: Vol. II,Nymphomaniac: Vol. II,The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,2013-12-25,/iLUNqgNKuWn667kXCKztSxYbT3k.jpg,/5n417Ff5GXOGCOKj3ZLMRAxEP0o.jpg,6.707,3109,11.1988,MOVIE,en,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf, Willem Dafoe",Lars von Trier
74461,74461,Knights of Badassdom,Knights of Badassdom,Three best friends and dedicated roleplayers take to the woods to reenact a dungeons and dragons-like scenario as a live action role-playing game. Trouble arises when a prop spellbook purchased from the internet ends up being a genuine grimoire and they unwittingly conjure up a blood-lusting succubus from hell.,2014-01-21,/7hxpi2Y7JNGHmETL2VAPONhvHGZ.jpg,/4BXLVLRwHxtydcUIhxphPVirJX5.jpg,5.574,441,1.6592,MOVIE,en,"Peter Dinklage, Summer Glau, Steve Zahn, Ryan Kwanten, Margarita Levieva",Joe Lynch
197082,197082,Venus in Fur,La Vénus à la fourrure,An enigmatic actress may have a hidden agenda when she auditions for a part in a misogynistic writer's play.,2013-05-28,/b9pCYixO3ZO7tB303efB3O4nkqC.jpg,/9OZBgxriOtS0XgNgiQX4BhhkSVv.jpg,7.217,743,1.4824,MOVIE,fr,"Emmanuelle Seigner, Mathieu Amalric",Roman Polanski
99367,99367,Date and Switch,Date and Switch,Two guys who make a pact to lose their virginity before prom find their friendship tested when one of them comes out of the closet.,2014-02-14,/ieLOyHzoJKyflqGdfj82S1MMm5A.jpg,/fgqVn06PbICsnfhXXurHxtqaP86.jpg,5.8,258,1.4686,MOVIE,en,"Nicholas Braun, Hunter Cope, Dakota Johnson, Zach Cregger, Nick Offerman",Chris Nelson
157834,157834,The Zero Theorem,The Zero Theorem,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.",2013-09-20,/j2sEI9FOaJszidVatzIaaMPdLsm.jpg,/6RcWkHz1LT8wJBlAwYRoq2nOzG6.jpg,6.08,1320,2.0771,MOVIE,en,"Christoph Waltz, David Thewlis, Mélanie Thierry, Lucas Hedges, Matt Damon",Terry Gilliam
137321,137321,Winter's Tale,Winter's Tale,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",2014-02-13,/dwDAUpidqVEql6w1o51VIPlMtbG.jpg,/IdrHHTC2QcrWUnEqshutR8L4vj.jpg,6.263,1403,2.4126,MOVIE,en,"Colin Farrell, Jessica Brown Findlay, Russell Crowe, William Hurt, Jennifer Connelly",Akiva Goldsman
146375,146375,On the Other Side of the Tracks,De l'autre côté du périph,Two mismatched cops team up to investigate the murder of a business mogul's wife.,2012-12-15,/lJSNu2WJ5PGuEnyD8mfSVp5yY0H.jpg,/EejQuj9zkVtQAXnTyZjPMAwGB2.jpg,5.641,702,1.0137,MOVIE,fr,"Omar Sy, Laurent Lafitte, Sabrina Ouazani, Lionel Abelanski, Youssef Hajdi",David Charhon
103732,103732,GLOW: The Story of The Gorgeous Ladies of Wrestling,GLOW: The Story of The Gorgeous Ladies of Wrestling,"The year is 1986. Gorgeous Ladies of Wrestling (GLOW) is about to burst onto the scene as the first ever all-female wrestling show on television. By 1989, the GLOW girls were an international phenomenon, attracting over seven million viewers worldwide, touring the nation and making big bank for the show's producers. One year later, GLOW was gone. GLOW: THE STORY OF THE GORGEOUS LADIES OF WRESTLING chronicles the rise and fall of this hit television show through the stories of those who lived it. For some, the show was a brief foray into acting and a short-lived adventure. For others, their time in GLOW would impact and influence their lives for years to follow. For all of the women, working on GLOW was a unique and exciting experience that will bond them forever.",2012-08-21,/gu6dd3SkfOJ37be5h8UDnoy1WKp.jpg,/yjzMPOf2NzX9bsFgw0DMYP5nYFl.jpg,6.6,39,0.2681,MOVIE,en,"Emily Dole, Dee Booher, Angelina Altishin, Jeanne Basone, Lisa Moretti",Brett Whitcomb
210047,210047,Cold Comes the Night,Cold Comes the Night,A struggling motel owner and her daughter are taken hostage by a nearly blind career criminal to be his eyes as he attempts to retrieve his cash package from a crooked cop.,2013-09-20,/1b4O7zqjLVEvdbJcIeLUP77gOSF.jpg,/xr4RBZVHBXYFA7ryr3E5Y3no7u0.jpg,5.456,262,1.2882,MOVIE,en,"Alice Eve, Bryan Cranston, Logan Marshall-Green, Ursula Parker, Leo Fitzpatrick",Tze Chun
17684,17684,Chouchou,Chouchou,"Choukri, alias Chouchou, a transvestite Maghrebi with clear eyes, comes illegally to Paris to find his nephew. Hired as an assistant by a psychotherapist, known for his good mood, he also work as a waiter in a transvestite cabaret of Clichy where he meets Stanislas.",2003-03-19,/74Bv2j3LVWxArUqoN2EZwS0Hr7x.jpg,/rXw6VPz2trn9tYh29GeJAmhZtwZ.jpg,5.3,467,1.2537,MOVIE,fr,"Gad Elmaleh, Alain Chabat, Claude Brasseur, Roschdy Zem, Catherine Frot",Merzak Allouache
249923,249923,Someone Marry Barry,Someone Marry Barry,"A trio of friends scheme to find a wife for their socially inappropriate friend Barry, and end up finding a girl just like him.",2014-02-07,/4fwVknJ86F6pAXWGOKItWABb1yp.jpg,/8zm0VqBOg0RUekZIx6xZzCo4gCD.jpg,5.602,186,1.0796,MOVIE,en,"Tyler Labine, Damon Wayans Jr., Lucy Punch, Hayes MacArthur, Amanda Lund",Rob Pearlstein
222899,222899,About Last Night,About Last Night,"Bernie and Joan are two fiery flirters who are passionate about everything from hookups to breakups and each other. When he sets up his best friend, Danny, with her roommate, Debbie, the sparks soon fly as they try to navigate the relationship minefields from the bar to the bedroom and are eventually put to the test in the real world.",2014-02-14,/z3dVYQtxXldDawz7d15wqt2PQLe.jpg,/pVDlHTP8RRshk6VYXNa5UBCwwLv.jpg,5.972,527,1.712,MOVIE,en,"Kevin Hart, Michael Ealy, Regina Hall, Joy Bryant, Christopher McDonald",Steve Pink
120467,120467,The Grand Budapest Hotel,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",2014-02-26,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,/9udCLTxTFl28RxnK8Q05E154ZGa.jpg,8.031,15935,13.4859,MOVIE,en,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe",Wes Anderson
84319,84319,An Oversimplification of Her Beauty,An Oversimplification of Her Beauty,"A quixotic artist hypothesizes about why he feels bad when a mystery girl stands him up. The event prompts him to ask: what's the content of a momentary feeling? Is it the sum of your experiences? And perhaps more importantly, are your experiences the sum of you?",2012-01-30,/igSjDMaviTLS3mrq3r9CzNC46uw.jpg,/vDnehd0SXQnjMYo1rApAR4jBPtF.jpg,5.4,19,0.0187,MOVIE,en,"Alisa Becher, JC Cain, Dexter Jones, Namik Minter, Terence Nance",Terence Nance
21474,21474,Bring It On: Fight to the Finish,Bring It On: Fight to the Finish,"When her mother falls for a wealthy man, Lina Cruz must move in with her new stepfather and transfer from an urban East Los Angeles public high school to an exclusive prep school in Malibu, where she struggles to fit in with her affluent new peers. After snooty cheerleading captain Avery blocks Lina from varsity, Lina recruits her best friends from her old school to help her whip the pathetic junior varsity cheerleading squad -- the Sea Lions -- into fighting shape.",2009-07-30,/o3zsel0aCcBWgOCytyFa9FxuPTk.jpg,/4Qj1qSBGjHKMEtKNfMM5Wqrpj9F.jpg,6.724,578,0.1698,MOVIE,en,"Christina Milian, Cody Longo, Rachele Brooke Smith, Holland Roden, Laura Cerón",Bille Woodruff
225565,225565,That Awkward Moment,That Awkward Moment,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another.",2014-01-29,/tjDAdesZNYFyRNnZvLT0osc7S2t.jpg,/2FfNbWD2ss7BrI1jYVbkWT3CunU.jpg,6.1,2718,2.1641,MOVIE,en,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots, Mackenzie Davis",Tom Gormican
157336,157336,Interstellar,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2014-11-05,/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,/2ssWTSVklAEc98frZUQhgtGHx7s.jpg,8.469,39308,72.3031,MOVIE,en,"Matthew McConaughey, Anne Hathaway, Michael Caine, Jessica Chastain, Casey Affleck",Christopher Nolan
192102,192102,3 Days to Kill,3 Days to Kill,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.",2014-02-14,/paDgMlfQIrK6PCG5g7UYv9YOdmK.jpg,/oL4Ycdowo8BFyDvNeMImcpiarIH.jpg,6.106,2299,4.24,MOVIE,en,"Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis",McG
205724,205724,Welcome to the Jungle,Welcome to the Jungle,A company retreat on a tropical island goes terribly awry.,2013-04-27,/xWXn2Pfrkbe7Xuwv2BZ2UL53Wdf.jpg,/ucvAwCzaRuQAydXKP1BPErgZIzR.jpg,5.0,449,1.8741,MOVIE,en,"Jean-Claude Van Damme, Adam Brody, Rob Huebel, Kristen Schaal, Megan Boone",Rob Meltzer
225574,225574,Non-Stop,Non-Stop,"Bill Marks is a Federal Air Marshall for whom every day is the same until this one. On this plane ride, he starts receiving text messages from someone claiming to be on the flight and threatening to kill passengers. In a race against the clock, he must identify and stop the killer to save everyone on board.",2014-02-26,/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg,/7UOWJEhNbePQeGSaVn9PvcRaujX.jpg,6.812,5696,4.4245,MOVIE,en,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery, Nate Parker",Jaume Collet-Serra
85444,85444,Wrinkles,Arrugas,"At an elder-care facility, a geriatric con artist tries to prevent his new friend with early Alzheimer's symptoms from being transferred to the 'lost causes' floor.",2011-09-19,/9aamZ9pJpWnPjYvQz68dsX15YwZ.jpg,/1act330tE1QFQ5Dv9RRCHJG31Be.jpg,7.6,139,0.5441,MOVIE,es,"Tacho González, Álvaro Guevara, Mabel Rivera, Raul Dans, Montse Davila",Ignacio Ferreras
198375,198375,The Garden of Words,言の葉の庭,"Takao, who is training to become a shoemaker, skipped school and is sketching shoes in a Japanese-style garden. He meets a mysterious woman, Yukino, who is older than him. Then, without arranging the times, the two start to see each other again and again, but only on rainy days. They deepen their relationship and open up to each other. But the end of the rainy season soon approaches.",2013-05-31,/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg,/8iB9CMlwRJRWDwM9P9ZtD8Erry.jpg,7.58,2203,4.9956,MOVIE,ja,"Miyu Irino, Kana Hanazawa, Fumi Hirano, Takeshi Maeda, Yuka Terasaki",Makoto Shinkai
53182,53182,300: Rise of an Empire,300: Rise of an Empire,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",2014-03-05,/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,/chjkfyo57JexWo1YeIZRMk8wA4m.jpg,6.114,6897,7.1248,MOVIE,en,"Sullivan Stapleton, Eva Green, Lena Headey, Callan Mulvey, David Wenham",Noam Murro
202141,202141,Particle Fever,Particle Fever,"As the Large Hadron Collider is about to be launched for the first time, physicists are on the cusp of the greatest scientific discovery of all time - or perhaps their greatest failure.",2013-06-14,/3MHs9BrHt6ZjlPvaL4CP1ULYV2Z.jpg,/dcaLGCuECUGRIj9IwM2VClg9fYM.jpg,7.1,244,0.5271,MOVIE,en,"Martin Aleksa, Nima Arkani-Hamed, Savas Dimopoulos, Monica Dunford, Fabiola Gianotti",Mark Levinson
242076,242076,The Bag Man,The Bag Man,A criminal waits in a seedy motel for his boss after killing several men to steal a bag.,2014-02-28,/iWVuYsgZYhtDVroaxu6zCF5FA63.jpg,/fQUNZaqJTcG7ARwNfTMlwKS6Jgl.jpg,5.3,372,1.387,MOVIE,en,"John Cusack, Rebecca Da Costa, Robert De Niro, Crispin Glover, Dominic Purcell",David Grovic
82703,82703,Mr. Peabody & Sherman,Mr. Peabody & Sherman,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",2014-02-07,/hPcImYndWESKHzT2GHVCDsUxzYg.jpg,/bJKoNFCLC0C3viZtsvP4lSDDXNO.jpg,6.725,2513,5.4375,MOVIE,en,"Ty Burrell, Max Charles, Ariel Winter, Allison Janney, Stephen Colbert",Rob Minkoff
97370,97370,Hackers of CypherCon,Hackers of CypherCon,CypherCon is an annual hacker conference that provides hackers with an outlet to openly demonstrate and experience creativity and ingenuity.,2018-06-11,/aXKKPoSgU4Mg58Oqb5tnFxHjeYp.jpg,,0.0,0,0.0286,SERIES,en,,
136797,136797,Need for Speed,Need for Speed,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",2014-03-12,/45D153Bk0bNwonV1w5IBBvqssPV.jpg,/syVAWAnY6fTBDDFntHsM8vFjKex.jpg,6.431,4653,5.7809,MOVIE,en,"Aaron Paul, Dominic Cooper, Imogen Poots, Kid Cudi, Rami Malek",Scott Waugh
242042,242042,Barefoot,Barefoot,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes the naive young woman home for his brother's wedding an improbable romance blooms, as she impresses everyone with her genuine, simple charms.",2014-02-02,/7CWdmxafzSVEUv4mMlOpw89NKXE.jpg,/fX6fvCWfZzzRv23PSOhUsXiIxF4.jpg,6.659,676,3.3626,MOVIE,en,"Evan Rachel Wood, Scott Speedman, J.K. Simmons, Treat Williams, Kate Burton",Andrew Fleming
177494,177494,Veronica Mars,Veronica Mars,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",2014-03-13,/qWBAPJdew9MRUv8ApRPkXAM1feB.jpg,/n87QS93x8YiTjeOf94WRQWhXFPn.jpg,6.6,1137,2.4488,MOVIE,en,"Kristen Bell, Jason Dohring, Enrico Colantoni, Chris Lowell, Percy Daggs III",Rob Thomas
209403,209403,Bad Words,Bad Words,"Forty-year-old misanthrope, Guy Trilby, enters the National Golden Quill Spelling Bee through a loophole in the rules.",2013-09-06,/hZo399sszo6QxEPOmqJiq5NhQeU.jpg,/8k4RMVFTGQugzNPSnQUYiiuccf9.jpg,6.396,897,1.9996,MOVIE,en,"Jason Bateman, Kathryn Hahn, Rohan Chand, Philip Baker Hall, Allison Janney",Jason Bateman
235260,235260,Son of God,Son of God,"In the Holy Land, the Roman occupation has produced a cauldron of oppression, anxiety and excessive taxes levied upon the Jewish people. Fearing the wrath of Roman governor Pontius Pilate , Jewish high priest Caiaphas tries to keep control of his people. That control is threatened when Jesus arrives in Jerusalem, performing miracles and spreading messages of love and hope. Those who fear that Jesus will inspire a revolution decide that he must die.",2014-02-28,/ayqHV0rHuAdMv8PS497W2OByGWk.jpg,/hONTXxtQVSYySKW5f3nRndKUfhc.jpg,6.86,343,8.8242,MOVIE,en,"Diogo Morgado, Roma Downey, Greg Hicks, Adrian Schiller, Darwin Shaw",Christopher Spencer
83201,83201,Puss in Boots: The Three Diablos,Puss in Boots: The Three Diablos,"Puss in Boots is on a mission to recover the Princess' stolen ruby from the notorious French thief, Whisperer. Reluctantly accompanied by three little kittens, Three Diablos, Puss must tame them before they endanger the mission.",2012-02-07,/ptvbHUWpU8Nh6vrmSvjx4ESDgfC.jpg,/xzKZaaTo5RADegdirGJzNE9rtMp.jpg,6.5,511,2.727,MOVIE,en,"Antonio Banderas, Gilles Marini, Charlotte Newhouse, Chris Miller, Walt Dohrn",Raman Hui Shing-Ngai
134350,134350,Why Don't You Play in Hell?,地獄でなぜ悪い,"In Japan, gonzo filmmakers hatch a three-pronged plan to save an actress's career, end a yakuza war and make a hit movie.",2013-09-14,/6jVK9vvUDp9eH0JSIUgcvlrqdGa.jpg,/2NB1wbvAbpmbv7lpXSz6KENxrNh.jpg,7.4,317,2.632,MOVIE,ja,"Jun Kunimura, Shinichi Tsutsumi, Hiroki Hasegawa, Gen Hoshino, Fumi Nikaido",Sion Sono
236737,236737,Spanish Affair,Ocho apellidos vascos,"Rafael, a Seville citizen who has never left the Spanish region of Andalucia, decides to leave his homeland to follow Amaia, a Basque girl unlike other women he has known.",2014-03-14,/vUbn2Dy9qWWV8VnktvuGn9YiCRL.jpg,/xpthYlJMUr3bC1wP3mrIRTyVPVI.jpg,6.643,669,1.2905,MOVIE,es,"Clara Lago, Dani Rovira, Carmen Machi, Karra Elejalde, Alberto López",Emilio Martínez Lázaro
100402,100402,Captain America: The Winter Soldier,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",2014-03-20,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,7.653,19855,6.9329,MOVIE,en,"Chris Evans, Samuel L. Jackson, Scarlett Johansson, Robert Redford, Sebastian Stan","Joe Russo, Anthony Russo"
86834,86834,Noah,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,2014-03-07,/vVLkHabnF5lVpCpqyhZBI5iCYMA.jpg,/5z75Q6nqgwgYfpMB9fVHQcw9gMz.jpg,5.676,6557,9.486,MOVIE,en,"Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins, Emma Watson",Darren Aronofsky
227783,227783,The Nut Job,The Nut Job,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",2014-01-17,/4iHnGlmOjAj2k5zUftYDIzSITCf.jpg,/hDyGD9UQn6CDky3jcGXGVnPOGUS.jpg,5.863,1022,3.2481,MOVIE,en,"Will Arnett, Brendan Fraser, Liam Neeson, Katherine Heigl, Stephen Lang",Peter Lepeniotis
53168,53168,King of Comedy,喜劇之王,"Wan Tin-Sau is an actor who cannot seem to catch a break, since his only professional jobs are limited to being a movie extra. As well as being an actor, he is also the head of his village's community center.",1999-02-08,/dmJWvKNgeCrIwJH6AapdSMiZHop.jpg,/fGzO3qGIaBlLlW53fsaRSUPEjw0.jpg,7.4,208,3.6381,MOVIE,cn,"Stephen Chow, Cecilia Cheung, Karen Mok Man-Wai, Richard Ng Man-Tat, Jazz Lam Tsz-Sin","Stephen Chow, Lee Lik-Chi"
